---------,0.0,60.01107165055302,39.98892834944699,7.26800960708537e-37,0.0,0.0,3.3403879820752935e-38,1.5451095839023461e-37,0.0
-------XO,20.686423596212382,13.218929400631266,13.218929400631266,13.218929400631266,13.218929400631266,13.218929400631266,13.218929400631266,0.0,0.0
XO-----XO,0.0,0.0,17.83385622015694,17.83385622015694,17.83385622015694,17.83385622015694,28.66457511937225,0.0,0.0
XO--O-XXO,0.0,0.0,28.67656303539135,28.67656303539135,0.0,42.64687392921729,0.0,0.0,0.0
XO-OOXXXO,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
-X------O,11.114756284794352,0.0,33.311462291233866,11.114756284794352,11.114756284794352,11.114756284794352,11.114756284794352,11.114756284794352,0.0
OXX-----O,0.0,0.0,0.0,15.08303165072912,15.08303165072912,15.08303165072912,39.66787339708352,15.08303165072912,0.0
OXX--OX-O,0.0,0.0,0.0,51.20995843047645,24.39502078476177,0.0,0.0,24.39502078476177,0.0
OXXX-OXOO,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
---XO----,2.1765859371008327e-27,3.499287570846631e-28,46.71078302608177,0.0,0.0,17.59492585071737,3.499287570846631e-28,35.694291123200856,3.499287570846631e-28
-O-XO--X-,20.499999999999943,0.0,20.499999999999943,0.0,0.0,20.499999999999943,18.000000000000224,0.0,20.499999999999943
-O-XO-XXO,24.35291657135226,0.0,24.35291657135226,0.0,0.0,51.294166857295465,0.0,0.0,0.0
-OOXOXXXO,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
------X-O,12.886820079553543,12.886820079553543,22.679079522678766,12.886820079553543,12.886820079553543,12.886820079553543,0.0,12.886820079553543,0.0
--XO--X-O,19.3359070455029,19.3359070455029,0.0,0.0,19.3359070455029,19.3359070455029,0.0,22.65637181798841,0.0
-OXO--XXO,35.101619636176785,0.0,0.0,0.0,32.44919018191161,32.44919018191161,0.0,0.0,0.0
XOXOO-XXO,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
-O---X---,28.46961861558538,0.0,11.92173023073577,11.92173023073577,11.92173023073577,0.0,11.92173023073577,11.92173023073577,11.92173023073577
XO--OX---,0.0,0.0,18.74796657546953,18.74796657546953,0.0,0.0,25.008133698121892,18.74796657546953,18.74796657546953
X-----O--,0.0,11.09604232804233,11.09604232804233,11.09604232804233,11.09604232804233,11.09604232804233,0.0,33.42374603174604,11.09604232804233
X---O-OX-,0.0,15.541112737237171,37.83554905105132,15.541112737237171,0.0,15.541112737237171,0.0,0.0,15.541112737237171
XOX-O-OX-,0.0,0.0,0.0,48.129366057417506,0.0,25.935316971291243,0.0,0.0,25.935316971291243
XOXXOOOX-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
O-X------,0.0,11.21737085976278,0.0,11.21737085976278,11.21737085976278,32.69577484142331,11.21737085976278,11.21737085976278,11.21737085976278
O-X--X--O,0.0,15.780699325817396,0.0,15.780699325817396,15.780699325817396,0.0,15.780699325817396,36.87720269673041,0.0
O-XO-X-XO,0.0,26.453451909502622,0.0,0.0,47.09309618099476,0.0,26.453451909502622,0.0,0.0
OOXOXX-XO,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
-O----X--,5.570467884847635,0.0,5.570467884847635,66.57719269091419,5.570467884847635,5.570467884847635,0.0,5.570467884847635,5.570467884847635
-OOX--X--,15.634770617940232,0.0,0.0,0.0,15.634770617940232,15.634770617940232,0.0,37.460917528239065,15.634770617940232
-OOXO-XX-,29.51388045758904,0.0,0.0,0.0,0.0,35.24305977120547,0.0,0.0,35.24305977120547
--X--O---,9.203593271467662,9.203593271467662,0.0,9.203593271467662,9.203593271467662,0.0,9.203593271467662,44.77844037119403,9.203593271467662
--XO-O-X-,46.26198357766218,13.434504105584454,0.0,0.0,13.434504105584454,0.0,13.434504105584454,0.0,13.434504105584454
XOXO-O-X-,0.0,0.0,0.0,0.0,48.88612415219602,0.0,25.556937923901994,0.0,25.556937923901994
XOXOXOOX-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
--XO-----,6.994873580556391e-08,6.994873580556391e-08,0.0,0.0,99.99999958030756,6.994873580556391e-08,6.994873580556391e-08,6.994873580556391e-08,6.994873580556391e-08
--XOX--O-,12.105120106434269,51.57951957426293,0.0,0.0,0.0,12.105120106434269,12.105120106434269,0.0,12.105120106434269
-XXOX--OO,24.005295840194343,0.0,0.0,0.0,0.0,51.98940831961132,24.005295840194343,0.0,0.0
------XO-,7.892168281938861,7.892168281938861,52.646990308366846,7.892168281938861,7.892168281938861,7.892168281938861,0.0,0.0,7.892168281938861
--X--OXO-,11.457325977783523,11.457325977783523,0.0,11.457325977783523,54.1706960888659,0.0,0.0,0.0,11.457325977783523
-O-X--XO-,12.385066582117942,0.0,12.385066582117942,0.0,12.385066582117942,50.45973367152822,0.0,0.0,12.385066582117942
---O--X--,15.416670316474809,7.49997810115114,15.416670316474809,0.0,15.416670316474809,15.416670316474809,0.0,15.416670316474809,15.416670316474809
-X-OO-X--,11.220196353436185,0.0,11.220196353436185,0.0,0.0,55.119214586255254,0.0,11.220196353436185,11.220196353436185
-X-OOXXO-,52.16226559510141,0.0,23.91886720244929,0.0,0.0,0.0,0.0,0.0,23.91886720244929
XXOOOXXO-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
-O-X-----,10.310478847045998,0.0,4.674445704459844,0.0,4.0115168995487105,4.0115168995487105,11.430238058036668,4.0115168995487105,61.550286691811365
-O-X--O-X,10.287190082644628,0.0,10.287190082644628,0.0,10.287190082644628,10.287190082644628,0.0,58.85123966942149,0.0
-OOX--OXX,21.947632947786577,0.0,0.0,0.0,56.10473410442683,21.947632947786577,0.0,0.0,0.0
X--XO-O--,0.0,51.21951219512196,12.195121951219512,0.0,0.0,12.195121951219512,0.0,12.195121951219512,12.195121951219512
XX-XO-O-O,0.0,0.0,59.59595959595959,0.0,0.0,20.2020202020202,0.0,20.2020202020202,0.0
---X---O-,9.549832949312478e-13,9.549832949312478e-13,30.56264314646028,0.0,9.549832949312478e-13,9.549832949312478e-13,9.549832949312478e-13,0.0,69.43735685353494
X--X---OO,0,20.0,20.0,0,20.0,20.0,20.0,0,0
--XX---OO,24.586788873105224,1.6528445075791085,0.0,0.0,24.586788873105224,24.586788873105224,24.586788873105224,0.0,0.0
-XXX-O-OO,49.07069771112576,0.0,0.0,0.0,1.858604577748482,0.0,49.07069771112576,0.0,0.0
OXXXXO-OO,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
-X---O---,99.99810727527573,0.0,3.4203253795885654e-84,3.4203253795885654e-84,2.4322166183722063e-27,0.0,3.4203253795885654e-84,3.4203253795885654e-84,0.0018927247242826284
-X-OXO---,24.00289787663338,0.0,24.00289787663338,0.0,0.0,0.0,3.9884084934664883,24.00289787663338,24.00289787663338
-XOOXOX--,4.493239837977364,0.0,0.0,0.0,0.0,0.0,0.0,47.753380081011315,47.753380081011315
OOXX-----,0.0,0.0,0.0,0.0,23.499792793055015,23.499792793055015,6.000828827779932,23.499792793055015,23.499792793055015
OOXXO-X--,0.0,0.0,0.0,0.0,0.0,46.74978596711566,0.0,46.74978596711566,6.500428065768675
-X-O-OX--,23.00000191292265,0.0,7.999992348309409,0.0,23.00000191292265,0.0,0.0,23.00000191292265,23.00000191292265
-XXO-OX-O,45.750004647591034,0.0,0.0,0.0,45.750004647591034,0.0,0.0,8.49999070481794,0.0
XOOX-----,0.0,0.0,0.0,0.0,22.500000321182718,22.500000321182718,22.500000321182718,22.500000321182718,9.99999871526912
XOOXO---X,0.0,0.0,0.0,0.0,0.0,10.499999959609331,44.75000002019534,44.75000002019534,0.0
-O-X--X-O,21.999999985888753,0.0,21.999999985888753,0.0,12.000000056444994,21.999999985888753,0.0,21.999999985888753,0.0
-O-XX-XOO,43.74999999630299,0.0,43.74999999630299,0.0,0.0,12.500000007394025,0.0,0.0,0.0
--OXO--X-,33.49999999999999,13.999999999999998,0.0,0.0,0.0,17.5,17.5,0.0,17.5
-O-----X-,29.746886174821398,0.0,5.76570189703904,41.424604339983404,5.76570189703904,5.76570189703904,5.76570189703904,0.0,5.76570189703904
-O-X--OX-,41.626582216062836,0.0,15.500000644214783,0.0,6.9367087692343885,6.9367087692343885,0.0,0.0,28.99999960125361
OOXX--OX-,0.0,0.0,0.0,0.0,42.00000000000142,42.00000000000142,0.0,0.0,15.99999999999715
OOXXO-OXX,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
OO-XO-XX-,0.0,0.0,18.500000000000046,0.0,0.0,40.74999999999997,0.0,0.0,40.74999999999997
OO-X----X,0.0,0.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0
OO-X--OXX,0.0,0.0,24.5575,0.0,50.885,24.5575,0.0,0.0,0.0
O-XOX----,0.0,99.99980352996268,0.0,0.0,0.0,5.3693674798503895e-05,4.759212084412844e-05,4.759212084412844e-05,4.759212084412844e-05
OOXOXX---,0.0,0.0,0.0,0.0,0.0,0.0,38.75,22.5,38.75
XO-O---X-,0.0,0.0,13.5,0.0,23.999999999999996,13.5,35.49999999999999,0.0,13.5
XO-OX--XO,0.0,0.0,24.499999999999996,0.0,0.0,37.75,37.75,0.0,0.0
XOXOX-OXO,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
O--XOX---,0.0,18.375,18.375,0.0,0.0,0.0,18.375,18.375,26.5
O-OXOX--X,0.0,36.5,0.0,0.0,0.0,0.0,27.000000000000007,36.5,0.0
O-OXOXXOX,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-O-X-OOXX,35.25,0.0,29.5,0.0,35.25,0.0,0.0,0.0,0.0
OOXX-OOXX,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
XOOX--OX-,0.0,0.0,0.0,0.0,34.0,32.0,0.0,0.0,34.0
X-OXO--XO,0.0,33.0,0.0,0.0,0.0,34.0,33.0,0.0,0.0
XO-OO-XX-,0.0,0.0,35.99999999999999,0.0,0.0,32.0,0.0,0.0,32.0
--XXO-O--,15.625,37.5,0.0,0.0,0.0,15.625,0.0,15.625,15.625
-XXXO-O-O,47.574468085106375,0.0,0.0,0.0,0.0,26.212765957446805,0.0,26.212765957446805,0.0
XO-X-OOX-,0.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,40.0
XOOX-OOXX,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
-O-X-O-X-,14.5,0.0,42.0,0.0,14.5,0.0,14.5,0.0,14.5
-OXX-OOX-,42.5,0.0,0.0,0.0,28.75,0.0,0.0,0.0,28.75
XOXX-OOXO,0.0,0.0,0.0,0.0,100.00000000000001,0.0,0.0,0.0,0.0
----O--X-,9.333333333333334,9.333333333333334,44.00000000000002,9.333333333333334,0.0,9.333333333333334,9.333333333333334,0.0,9.333333333333334
--X-O--XO,13.875,13.875,0.0,13.875,0.0,13.875,44.49999999999999,0.0,0.0
--XOO-XXO,45.00000000000001,27.5,0.0,0.0,0.0,27.5,0.0,0.0,0.0
--XXO---O,13.375000000000004,46.5,0.0,0.0,0.0,13.375000000000004,13.375000000000004,13.375000000000004,0.0
---X-O---,0.0,63.24122665159707,33.82967491845139,0.0,0.0,0.0,2.9290984299515492,0.0,0.0
O--X-OX--,0.0,12.875,12.875,0.0,48.50000000000001,0.0,0.0,12.875,12.875
O--XXOXO-,0.0,25.5,25.5,0.0,0.0,0.0,0.0,0.0,48.99999999999999
OO-XXOXOX,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
OO-XXOOXX,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
-O-X---OX,38.16836626155327,0.0,8.635083485257224e-64,0.0,61.831633738446726,8.635083485257224e-64,8.635083485257224e-64,0.0,0.0
XOOX---OX,0.0,0.0,0.0,0.0,64.0,18.0,18.0,0.0,0.0
--XX-OO--,7.753289473684212,7.753289473684212,0.0,0.0,68.98684210526316,0.0,0.0,7.753289473684212,7.753289473684212
O-XXXOO--,0.0,22.0,0.0,0.0,0.0,0.0,0.0,56.0,22.0
O-XXXOOXO,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-X-XOO---,0.0,0.0,99.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0
-XXXOO-O-,20.75,0.0,0.0,0.0,0.0,0.0,20.75,0.0,58.5
-XXXOOOOX,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-O-XO-OXX,19.5,0.0,19.5,0.0,0.0,61.00000000000001,0.0,0.0,0.0
OO-XOXOXX,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
-OOX----X,9.249999999999998,0.0,0.0,0.0,9.249999999999998,9.249999999999998,63.0,9.249999999999998,0.0
-OOXO-X-X,63.5,0.0,0.0,0.0,0.0,18.249999999999996,0.0,18.249999999999996,0.0
XO-X--OOX,0.0,0.0,15.81115107913669,0.0,15.81115107913669,68.37769784172662,0.0,0.0,0.0
OO-XX--OX,0.0,0.0,71.5,0.0,0.0,14.25,14.25,0.0,0.0
OOXXXO-OX,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
--XXOO---,1.1370933338550514e-49,1.1370933338550514e-49,0.0,0.0,0.0,0.0,63.0062773052451,1.1370933338550514e-49,36.9937226947549
