-------X-,8.330700470565276e-135,55.24322013001404,8.330700470565276e-135,8.330700470565276e-135,44.756779869985955,8.330700470565276e-135,8.330700470565276e-135,0.0,6.325396807791474e-135
X------XO,0.0,11.317988139782974,17.736402372043404,17.736402372043404,17.736402372043404,17.736402372043404,17.736402372043404,0.0,0.0
XO----XXO,0.0,0.0,27.490900755336156,27.490900755336156,17.52729773399153,27.490900755336156,0.0,0.0,0.0
XO--OXXXO,0.0,0.0,56.877174781514746,43.122825218485254,0.0,0.0,0.0,0.0,0.0
-X-------,4.346927443808641e-28,0.0,4.346927443808641e-28,4.346927443808641e-28,4.346927443808641e-28,99.99999999999999,4.346927443808641e-28,4.346927443808641e-28,2.269080380359799e-28
-XX-----O,9.805205503632598,0.0,0.0,18.038958899273478,18.038958899273478,18.038958899273478,18.038958899273478,18.038958899273478,0.0
OXX---X-O,0.0,0.0,0.0,31.226485065446912,31.226485065446912,6.320544803659278,0.0,31.226485065446912,0.0
OXXX-OX-O,0.0,0.0,0.0,0.0,65.88100126156928,0.0,0.0,34.11899873843071,0.0
---X-----,0.0,1.6466471269163835e-55,0.0,0.0,1.6548554319786845e-57,100.0,0.0,4.7060992563209264e-48,0.0
---XO--X-,7.551673269283857e-23,5.6381291688353e-23,100.0,0.0,0.0,7.551673269283857e-23,7.551673269283857e-23,0.0,7.551673269283857e-23
-O-XO-XX-,99.99999997981652,0.0,8.131953838684507e-09,0.0,0.0,8.131953838684507e-09,0.0,0.0,3.919542566487836e-09
-O-XOXXXO,68.42296358821865,0.0,31.57703641178135,0.0,0.0,0.0,0.0,0.0,0.0
------X--,0.00020000368588800257,0.002948089073538102,0.00020000368588800257,99.99313209444595,0.00020000368588800257,0.00020000368588800257,0.0,0.0015712327191342466,0.0015485690178127806
--X---X-O,16.154294243047442,16.154294243047442,0.0,19.228528784762787,16.154294243047442,16.154294243047442,0.0,16.154294243047442,0.0
--XO--XXO,28.662989082291265,14.011032753126194,0.0,0.0,28.662989082291265,28.662989082291265,0.0,0.0,0.0
XOXO--XXO,0.0,0.0,0.0,0.0,33.96995137070545,66.03004862929455,0.0,0.0,0.0
